key,value,date
The National,5,2014-3
The National,18,2014-4
The National,22,2014-5
The National,0,2014-6
The National,38,2014-7
The National,53,2014-8
The National,18,2014-9
The National,8,2014-10
The National,12,2014-11
The National,66,2014-12
Iron & Wine,0,2013-1
Iron & Wine,0,2013-2
Iron & Wine,1,2013-3
Iron & Wine,0,2013-4
Iron & Wine,0,2013-5
Iron & Wine,0,2013-6
Iron & Wine,0,2013-7
Iron & Wine,0,2013-8
Iron & Wine,0,2013-9
Iron & Wine,17,2013-10
Iron & Wine,15,2013-11
Iron & Wine,5,2013-12
Iron & Wine,12,2014-1
Iron & Wine,35,2014-2
Iron & Wine,36,2014-3
Iron & Wine,35,2014-4
Iron & Wine,19,2014-5
Iron & Wine,9,2014-6
Iron & Wine,10,2014-7
Iron & Wine,39,2014-8
Iron & Wine,3,2014-9
Iron & Wine,1,2014-10
Iron & Wine,0,2014-11
Iron & Wine,0,2014-12
Small Black,1,2013-1
Small Black,0,2013-2
Small Black,0,2013-3
Small Black,0,2013-4
Small Black,0,2013-5
Small Black,10,2013-6
Small Black,8,2013-7
Small Black,58,2013-8
Small Black,25,2013-9
Small Black,10,2013-10
Small Black,6,2013-11
Small Black,0,2013-12
Small Black,4,2014-1
Small Black,17,2014-2
Small Black,3,2014-3
Small Black,13,2014-4
Small Black,11,2014-5
Small Black,4,2014-6
Small Black,2,2014-7
Small Black,34,2014-8
Small Black,0,2014-9
Small Black,4,2014-10
Small Black,1,2014-11
Small Black,6,2014-12
Washed Out,0,2013-1
Washed Out,1,2013-2
Washed Out,1,2013-3
Washed Out,0,2013-4
Washed Out,0,2013-5
Washed Out,30,2013-6
Washed Out,0,2013-7
Washed Out,6,2013-8
Washed Out,2,2013-9
Washed Out,2,2013-10
Washed Out,0,2013-11
Washed Out,0,2013-12
Washed Out,0,2014-1
Washed Out,9,2014-2
Washed Out,19,2014-3
Washed Out,0,2014-4
Washed Out,21,2014-5
Washed Out,8,2014-6
Washed Out,28,2014-7
Washed Out,45,2014-8
Washed Out,23,2014-9
Washed Out,0,2014-10
Washed Out,0,2014-11
Washed Out,6,2014-12
Muse,21,2013-1
Muse,28,2013-2
Muse,0,2013-3
Muse,17,2013-4
Muse,15,2013-5
Muse,15,2013-6
Muse,0,2013-7
Muse,5,2013-8
Muse,17,2013-9
Muse,1,2013-10
Muse,11,2013-11
Muse,27,2013-12
Muse,10,2014-1
Muse,12,2014-2
Muse,19,2014-3
Muse,4,2014-4
Muse,4,2014-5
Muse,0,2014-6
Muse,0,2014-7
Muse,0,2014-8
Muse,5,2014-9
Muse,0,2014-10
Muse,0,2014-11
Muse,0,2014-12
